SourcePackage,TargetPackage,DatabaseGroup,RootMotionEnabled,RootLock,ForceRootLock,NormalizedRootMotionScale,CurvePolicy,NotifyPolicy,CleanupPolicy,RetargetProfile
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_FL_BR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_FL_BR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_FR_BL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_FR_BL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_FR_BL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_FR_BL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_LL_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_LL_RL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_LL_RL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_LL_RL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_LR_RR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_LR_RR_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_LR_RR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_LR_RR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_RL_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_RL_LL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_RL_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_RL_LL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_RR_LR_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_RR_LR_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Pivot_RR_LR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Pivot_RR_LR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_B_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_B_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_B_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_F_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,rpg_no_leg_source_blend_v1
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_F_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,rpg_no_leg_source_blend_v1
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_LL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Start_RR_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Start_RR_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_B_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_B_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_B_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_F_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Stop_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Stop_F_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Loop_F,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Loop_F,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Reface_Start_F_R_180,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Reface_Start_F_R_180,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Start_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Start_F_Rfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Stop_F_Lfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Stop_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Stop_F_Rfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_180_Lfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Turn_L_180_Lfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_L_180_Rfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Turn_L_180_Rfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_180_Lfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Turn_R_180_Lfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Sprint_Turn_R_180_Rfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Sprint_Turn_R_180_Rfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Sprint/M_Neutral_Transition_Run_to_Sprint_Rfoot,/RpgGaspLocomotion/Animations/Stand/Sprint/M_Neutral_Transition_Run_to_Sprint_Rfoot,Stand.Sprint,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Transition_Run_to_Walk_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Transition_Run_to_Walk_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Transition_Run_to_Walk_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Transition_Run_to_Walk_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_B,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_B,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_BL,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_BL,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_BR,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_BR,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_F,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_F,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_F_L_20,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_F_L_20,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_F_R_20,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_F_R_20,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_FL,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_FL,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_FR,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_FR,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_LL,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_LL,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_LR_offset,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_LR_offset,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_RL,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_RL,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Loop_RR_offset,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Loop_RR_offset,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Pivot_B_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Pivot_B_F_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Pivot_B_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Pivot_B_F_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Pivot_F_B_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Pivot_F_B_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Pivot_F_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Pivot_F_B_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Reface_Start_F_R_180,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Reface_Start_F_R_180,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Shuffle_LR_to_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Shuffle_LR_to_LL_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Shuffle_LR_to_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Shuffle_LR_to_LL_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Shuffle_RR_to_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Shuffle_RR_to_RL_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Shuffle_RR_to_RL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Shuffle_RR_to_RL_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Start_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Start_B_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Start_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Start_F_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_B_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_B_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_B_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_B_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_F_Lfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_F_Lfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Walk/M_Neutral_Walk_Stop_F_Rfoot,/RpgGaspLocomotion/Animations/Stand/Walk/M_Neutral_Walk_Stop_F_Rfoot,Stand.Walk,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Idle/M_Neutral_Crouch_Idle_Loop,/RpgGaspLocomotion/Animations/Crouch/Idle/M_Neutral_Crouch_Idle_Loop,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Transition_Crouch_to_Stand,/RpgGaspLocomotion/Animations/Crouch/Transitions/M_Neutral_Transition_Crouch_to_Stand,Stand.Idle,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Transition_Stand_to_Crouch,/RpgGaspLocomotion/Animations/Crouch/Transitions/M_Neutral_Transition_Stand_to_Crouch,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_B,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_B,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_BL,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_BL,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_BR,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_BR,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_F,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_F,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_FL,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_FL,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_FR,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_FR,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_LL,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_LL,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Crouch/M_Neutral_Crouch_Loop_LR,/RpgGaspLocomotion/Animations/Crouch/Walk/M_Neutral_Crouch_Loop_LR,Crouch,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Shuffle_LR_to_LL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Shuffle_LR_to_LL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Shuffle_RR_to_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Shuffle_RR_to_RL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Transition_Walk_to_Run_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Transition_Walk_to_Run_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_B_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_B_LL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_B_RL_Lfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_B_RL_Lfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
/Game/Characters/UEFN_Mannequin/Animations/Run/M_Neutral_Run_Box_F_LL_Rfoot,/RpgGaspLocomotion/Animations/Stand/Run/M_Neutral_Run_Box_F_LL_Rfoot,Stand.Run,true,RefPose,true,true,preserved_from_source,native_PoseSearch_only,removed_Foley_EarlyTransition_BranchIn_and_sample_user_data,gasp_ue5_8_stock
